linear_AGOCombined_fy_individualbeta,0.624221309884552,0.760267472945872,0.0774808454522071,0.0842752209515841,0.0630240206966437,0.0748903071152314,0.0962977127954374,0.117375293612703,0.165863124500142,0.0628061521622274,0.0642007652183067,0.100468833278974,0.0360985432552631,2.14908946372415e-08,3.7127476750126e-08,,,,
quadratic_AGOCombined_fy_individualbeta,0.613083642541305,0.690704220314798,0.109156712799651,-0.00110577658511313,0.0992529385371225,0.0538996540211666,0.0596446315081578,0.0784179577188039,0.10500863894703,0.169104673032587,0.0739234048463359,0.0691767687799665,0.101767644399593,0.022618543983691,1.03389090931127e-08,5.21601901224613e-07,,,
cubic_AGOCombined_fy_individualbeta,0.570089988591533,0.502729208429897,0.274221195219069,-0.0206327600713725,0.000334636095878724,0.123771591887332,0.0267451650315161,0.0432455065703876,0.0839751937435367,0.123532671153933,0.155406761318471,0.0913489142688007,0.0688204485342636,0.0929504741074784,0.037190565644026,0.00105608353367634,0.00227932725854375,,
fourth_AGOCombined_fy_individualbeta,0.559550971457263,0.35297042679897,0.414915121746924,-0.0368926810521276,0.000612086157933755,-4.58866179439539e-08,0.140345105771976,0.0024928307577649,0.0158216941060714,0.0803674794125055,0.133249386035816,0.143954993838875,0.102995657002888,0.0646120442887514,0.0816716524612418,0.0429289712927403,0.00303691883772567,0.00320817742503131,
fifth_AGOCombined_fy_individualbeta,0.529618966534663,0.363887023365105,0.37334471095829,-0.0263406252065272,1.42937281726724e-05,1.55169120189161e-05,-1.21790176997281e-07,0.142962398874271,0.00612419852388917,0.00194275053786565,0.0605001760947667,0.116436952261368,0.149036143005746,0.106157391410878,0.0682502126952865,0.0855551816027511,0.0247596393711102,0.00118476845349785,5.6590182172768e-08
Q_AGOCombined_fy_individualbeta,0.741397780369243,0.954792993316708,0.00261403746922865,0.0389400218956326,0.0773610669092676,0.10464065417412,0.134075599991099,0.145247875623884,0.159988473081385,0.0286303877988082,0.0454826669307983,0.0908144098308887,0.0653782903394054,4.19003361362037e-07,8.78658365549035e-08,,,,
QE_AGOCombined_fy_individualbeta,0.683144465560893,-0.121376865082844,-7.37628626239854e-05,-0.0368812359300831,0.0551226902259737,0.0696788709107047,0.0925518992507551,0.121072445150806,0.136749583621509,0.160764480667776,0.040742001768777,0.0511794152943435,0.0928385614725909,0.0562044846106309,7.94774410412011e-07,4.47442157215546e-07,,,
QE2_AGOCombined_fy_individualbeta,0.741413063156381,-0.0453808649968405,0.00261425646371736,-2.98866578747975e-09,0.039190248803072,0.0775566605782858,0.104584771881151,0.134347994746455,0.145386888535681,0.159936512480278,0.0286810380937457,0.0454855495973108,0.0907167985390455,0.0655887211642386,9.3900380922669e-08,1.11363192591176e-10,,,
LE_AGOCombined_fy_individualbeta,0.624221949886104,-0.239733115168299,0.0774808496609668,-6.23631194698373e-09,0.0842754713107002,0.0630242743859239,0.0748905481698628,0.0962979344253634,0.117375498769341,0.165863309842552,0.0628063294534107,0.0642009408064221,0.100469002119622,0.0360987104111166,1.07454933799528e-07,1.85636414055729e-07,,,
LQE_AGOCombined_fy_individualbeta,0.611496020138293,-0.319553794868098,0.0815629353112573,-0.00298438441081845,-0.0377103803927077,0.100164861105955,0.051906779008478,0.0589430071616808,0.079691559264709,0.106893470825001,0.16729645306936,0.0746982125210073,0.0687757400199383,0.101004901982129,0.02451816011214,4.02811231702279e-10,5.9572047675916e-07,,
LE2_AGOCombined_fy_individualbeta,0.611498949584133,-0.277796656320138,0.107142770596823,0.0029388804450622,0.0898509194129353,0.0565995821943094,0.0685861791797524,0.0920482350236137,0.116153576385426,0.16597733036623,0.0668391286218961,0.0644851980696662,0.0989101168417844,0.0337897631563308,4.28779198435186e-07,7.71559789325919e-07,,,
LQE2_AGOCombined_fy_individualbeta,0.599208893336702,-0.368033714332145,0.172767990941601,-0.00177155726991232,0.00896120300814658,0.104985920007195,0.0459952241702778,0.0548751384913965,0.0778207588068819,0.106763097036969,0.169002501180232,0.0779144791846448,0.0676146836422579,0.0979903419849027,0.023085851025146,6.42824981966272e-12,3.68242732772929e-06,,
gaussian_AGOCombined_fy_individualbeta,0.627451461191493,146.589338273894,-166.780057167141,-518.893930013736,-1001.23829718281,0.0823088176685958,0.062748700210651,0.0751070061448566,0.0969766453401627,0.118356332035929,0.166729371624981,0.0612605660778464,0.0630785018797735,0.0995935248600459,0.0367542816398242,0.000279664668752339,0.000476976388412671,,
skewGaussian_AGOCombined_fy_individualbeta,0.610267353771836,3.30118769807865,-59.0003578381334,-115.066828786082,-53.8032012860753,0.360403665460935,0.104823792120742,0.048689338316072,0.0531657281096869,0.072349454708149,0.101519007263346,0.169592573211963,0.0781216284628613,0.0702411549710295,0.101237664288666,0.0184901906683482,1.56134677452295e-08,1.54536083875529e-07,
morstin_AGOCombined_fy_individualbeta,83.2132680612293,5443.53316199774,0.000121653167609652,1.44998623893112e-05,-8.83486021935958e-07,0.115465105492962,0.0807131824050087,0.0104341290281428,0.989997066492157,0.990063545711353,0.989983873021425,0.116630662383999,0.0702397204539389,0.0440446975368139,0.0530847600404836,0.990030567422549,0.989999938110185,,
